Match Format,Team1 Name,Team2 Name,Match Venue (Stadium),Match Venue (Country),Toss Winner,Toss Winner Choice,Match Winner,Team1 Runs Scored,Team1 Wickets Fell,Team2 Runs Scored,Team2 Wickets Fell
T20,England,South Africa,Riverside Ground,England,South Africa,bowl,South Africa,118,7,119,3
T20,Australia,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,Pakistan,bowl,Australia,168,7,74,10
T20,South Africa,England,Old Trafford,England,England,bowl,0,77,5,29,2
T20,New Zealand,India,MA Chidambaram Stadium,India,India,bowl,New Zealand,167,5,166,4
T20,England,South Africa,Edgbaston,England,South Africa,bowl,England,118,5,90,5
T20,Sri Lanka,Zimbabwe,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,Zimbabwe,bowl,Sri Lanka,182,4,100,10
T20,Ireland,Australia,R Premadasa Stadium,Sri Lanka,Ireland,bat,Australia,123,7,125,3
T20,India,Afghanistan,R Premadasa Stadium,Sri Lanka,Afghanistan,bowl,India,159,5,136,10
T20,Zimbabwe,South Africa,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,South Africa,bowl,South Africa,93,8,94,0
T20,New Zealand,Bangladesh,Pallekele International Cricket Stadium,Sri Lanka,Bangladesh,bowl,New Zealand,191,3,132,8
T20,England,Afghanistan,R Premadasa Stadium,Sri Lanka,Afghanistan,bowl,England,196,5,80,10
T20,South Africa,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,Sri Lanka,bowl,South Africa,78,4,46,5
T20,West Indies,Australia,R Premadasa Stadium,Sri Lanka,West Indies,bat,Australia,191,8,100,1
T20,Pakistan,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,Pakistan,bat,Pakistan,177,6,164,9
T20,India,England,R Premadasa Stadium,Sri Lanka,England,bowl,India,170,4,80,10
T20,Ireland,West Indies,R Premadasa Stadium,Sri Lanka,West Indies,bowl,0,129,6,0,0
T20,Bangladesh,Pakistan,Pallekele International Cricket Stadium,Sri Lanka,Bangladesh,bat,Pakistan,175,6,178,2
T20,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,New Zealand,bat,0,174,7,174,6
T20,West Indies,England,Pallekele International Cricket Stadium,Sri Lanka,West Indies,bat,West Indies,179,5,164,4
T20,South Africa,Pakistan,R Premadasa Stadium,Sri Lanka,South Africa,bat,Pakistan,133,6,136,8
T20,India,Australia,R Premadasa Stadium,Sri Lanka,India,bat,Australia,140,7,141,1
T20,New Zealand,England,Pallekele International Cricket Stadium,Sri Lanka,New Zealand,bat,England,148,6,149,4
T20,West Indies,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,West Indies,bat,Sri Lanka,129,5,130,1
T20,South Africa,Australia,R Premadasa Stadium,Sri Lanka,Australia,bowl,Australia,146,5,147,2
T20,Pakistan,India,R Premadasa Stadium,Sri Lanka,Pakistan,bat,India,128,10,129,2
T20,West Indies,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,New Zealand,bowl,0,139,10,139,7
T20,Sri Lanka,England,Pallekele International Cricket Stadium,Sri Lanka,England,bowl,Sri Lanka,169,6,150,9
T20,Pakistan,Australia,R Premadasa Stadium,Sri Lanka,Australia,bowl,Pakistan,149,6,117,7
T20,India,South Africa,R Premadasa Stadium,Sri Lanka,South Africa,bowl,India,152,6,151,10
T20,Sri Lanka,Pakistan,R Premadasa Stadium,Sri Lanka,Sri Lanka,bat,Sri Lanka,139,4,123,7
T20,West Indies,Australia,R Premadasa Stadium,Sri Lanka,West Indies,bat,West Indies,205,4,131,10
T20,West Indies,Sri Lanka,R Premadasa Stadium,Sri Lanka,West Indies,bat,West Indies,137,6,101,10
T20,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,Sri Lanka,bowl,0,74,7,6,0
T20,West Indies,Bangladesh,Shere Bangla National Stadium,Bangladesh,West Indies,bat,West Indies,197,4,179,1
T20,England,India,Subrata Roy Sahara Stadium,India,India,bowl,India,157,6,158,5
T20,New Zealand,South Africa,Kingsmead,South Africa,New Zealand,bat,South Africa,86,10,87,2
T20,India,England,Wankhede Stadium,India,England,bowl,England,177,8,181,4
T20,South Africa,New Zealand,Buffalo Park,South Africa,New Zealand,bowl,New Zealand,165,5,169,2
T20,India,Pakistan,M Chinnaswamy Stadium,India,Pakistan,bowl,Pakistan,133,9,134,5
T20,South Africa,New Zealand,St George's Park,South Africa,South Africa,bat,South Africa,179,6,146,9
T20,India,Pakistan,Sardar Patel Stadium,India,Pakistan,bowl,India,192,5,181,7
T20,Australia,Sri Lanka,Stadium Australia,Australia,Australia,bat,Sri Lanka,137,3,139,5
T20,New Zealand,England,Seddon Park,New Zealand,England,bowl,New Zealand,192,6,137,10
T20,West Indies,Australia,Brisbane Cricket Ground,Australia,West Indies,bat,West Indies,191,6,164,8
T20,New Zealand,England,Westpac Stadium,New Zealand,England,bowl,England,139,8,143,0
T20,Zimbabwe,West Indies,Sir Vivian Richards Stadium,West Indies,Zimbabwe,bat,West Indies,130,8,131,2
T20,Pakistan,South Africa,SuperSport Park,South Africa,Pakistan,bat,Pakistan,195,7,100,10
T20,Afghanistan,Scotland,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,132,7,105,6
T20,West Indies,Zimbabwe,Sir Vivian Richards Stadium,West Indies,West Indies,bat,West Indies,158,7,117,6
T20,Scotland,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,Scotland,bat,Afghanistan,139,7,140,3
T20,Kenya,Canada,ICC Global Cricket Academy,United Arab Emirates,Kenya,bat,Canada,126,9,128,5
T20,Kenya,Canada,ICC Global Cricket Academy,United Arab Emirates,Kenya,bat,Kenya,139,7,118,10
T20,Sri Lanka,Bangladesh,Pallekele International Cricket Stadium,Sri Lanka,Bangladesh,bowl,Sri Lanka,198,5,181,7
T20,Netherlands,Kenya,Wanderers Cricket Ground,Namibia,Netherlands,bat,Kenya,172,5,176,5
T20,Netherlands,Kenya,Wanderers Cricket Ground,Namibia,Kenya,bowl,Kenya,113,10,114,3
T20,Zimbabwe,Bangladesh,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,168,5,162,8
T20,Bangladesh,Zimbabwe,Queens Sports Club,Zimbabwe,Bangladesh,bat,Bangladesh,168,7,134,9
T20,New Zealand,England,Kennington Oval,England,England,bowl,New Zealand,201,4,196,5
T20,England,New Zealand,Kennington Oval,England,New Zealand,bowl,0,2,1,0,0
T20,Scotland,Kenya,Mannofield Park,Scotland,Scotland,bat,Scotland,113,6,78,10
T20,Kenya,Scotland,Mannofield Park,Scotland,Kenya,bat,Scotland,100,8,106,3
T20,West Indies,Pakistan,Arnos Vale Ground,West Indies,West Indies,bat,Pakistan,152,7,158,8
T20,Pakistan,West Indies,Arnos Vale Ground,West Indies,Pakistan,bat,Pakistan,135,7,124,9
T20,South Africa,Sri Lanka,R Premadasa Stadium,Sri Lanka,South Africa,bat,South Africa,115,6,103,9
T20,India,England,Vidarbha Cricket Association Stadium,India,England,bowl,India,144,8,139,6
T20,South Africa,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,South Africa,bat,South Africa,145,6,123,7
T20,South Africa,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,South Africa,bat,Sri Lanka,163,3,164,4
T20,Pakistan,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Pakistan,161,5,136,5
T20,Pakistan,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Pakistan,179,1,160,6
T20,Australia,England,The Rose Bowl,England,England,bowl,Australia,248,6,209,6
T20,England,Australia,Riverside Ground,England,Australia,bowl,England,195,5,168,9
T20,Afghanistan,Kenya,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,162,6,56,10
T20,Australia,India,Saurashtra Cricket Association Stadium,India,India,bowl,India,201,7,202,4
T20,Kenya,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,Kenya,bat,Kenya,149,4,115,8
T20,New Zealand,Bangladesh,Shere Bangla National Stadium,Bangladesh,New Zealand,bat,New Zealand,204,5,189,9
T20,Pakistan,South Africa,Dubai International Cricket Stadium,United Arab Emirates,Pakistan,bat,South Africa,98,9,99,1
T20,Afghanistan,Netherlands,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Netherlands,90,10,92,3
T20,South Africa,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,South Africa,bat,South Africa,150,5,144,9
T20,Afghanistan,Scotland,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,171,6,154,6
T20,Ireland,Canada,Sheikh Zayed Stadium,United Arab Emirates,Canada,bowl,Ireland,168,5,166,3
T20,Kenya,Scotland,ICC Academy,United Arab Emirates,Kenya,bat,Kenya,183,7,91,10
T20,South Africa,Pakistan,New Wanderers Stadium,South Africa,Pakistan,bowl,South Africa,153,7,60,2
T20,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,Sri Lanka,bowl,Sri Lanka,142,7,143,2
T20,Scotland,Netherlands,ICC Academy,United Arab Emirates,Netherlands,bowl,Scotland,165,4,150,6
T20,Pakistan,South Africa,Newlands,South Africa,Pakistan,bat,Pakistan,176,4,170,4
T20,Netherlands,Kenya,ICC Academy,United Arab Emirates,Netherlands,bat,Netherlands,130,7,101,9
T20,Afghanistan,Kenya,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,148,9,114,10
T20,Kenya,Canada,Sharjah Cricket Stadium,United Arab Emirates,Kenya,bat,Kenya,146,7,125,10
T20,Scotland,Netherlands,Sheikh Zayed Stadium,United Arab Emirates,Scotland,bat,Netherlands,147,6,149,2
T20,Ireland,Afghanistan,Sheikh Zayed Stadium,United Arab Emirates,Ireland,bat,Ireland,225,7,157,10
T20,Mozambique,Malawi,Indian Sports Club,Malawi,Mozambique,bat,0,143,7,0,0
T20,Afghanistan,Pakistan,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Pakistan,137,8,138,4
T20,Sri Lanka,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,Pakistan,bowl,Pakistan,145,5,146,7
T20,Sri Lanka,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,Pakistan,bowl,Sri Lanka,211,3,187,10
T20,New Zealand,West Indies,Eden Park,New Zealand,New Zealand,bat,New Zealand,189,5,108,8
T20,West Indies,New Zealand,Westpac Stadium,New Zealand,West Indies,bat,New Zealand,159,5,163,6
T20,Australia,England,Bellerive Oval,Australia,Australia,bat,Australia,213,4,200,9
T20,England,Australia,Melbourne Cricket Ground,Australia,England,bat,Australia,130,9,131,2
T20,Australia,England,Stadium Australia,Australia,Australia,bat,Australia,195,6,111,10
T20,Sri Lanka,Bangladesh,Zahur Ahmed Chowdhury Stadium,Bangladesh,Bangladesh,bowl,Sri Lanka,168,7,166,7
T20,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Bangladesh,Bangladesh,bat,Sri Lanka,120,10,123,7
T20,West Indies,Ireland,Sabina Park,West Indies,West Indies,bat,Ireland,116,8,117,4
T20,West Indies,Ireland,Sabina Park,West Indies,Ireland,bowl,West Indies,96,9,85,8
T20,West Indies,England,Kensington Oval,West Indies,West Indies,bat,West Indies,170,3,143,9
T20,England,West Indies,Kensington Oval,West Indies,England,bat,West Indies,152,7,155,5
T20,South Africa,Australia,Kingsmead,South Africa,Australia,bowl,Australia,80,1,81,5
T20,England,West Indies,Kensington Oval,West Indies,England,bat,England,165,6,160,7
T20,South Africa,Australia,SuperSport Park,South Africa,Australia,bowl,Australia,128,7,129,4
T20,Afghanistan,Bangladesh,Shere Bangla National Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,72,10,78,1
T20,India,England,M Chinnaswamy Stadium,India,England,bowl,India,202,6,127,10
T20,Nepal,Hong Kong,Zahur Ahmed Chowdhury Stadium,Bangladesh,Hong Kong,bowl,Nepal,149,8,69,10
T20,Zimbabwe,Ireland,Sylhet Stadium,Bangladesh,Ireland,bowl,Ireland,163,5,164,7
T20,U.A.E.,Netherlands,Sylhet Stadium,Bangladesh,U.A.E.,bat,Netherlands,151,10,152,4
T20,Hong Kong,Afghanistan,Zahur Ahmed Chowdhury Stadium,Bangladesh,Hong Kong,bat,Afghanistan,153,8,154,3
T20,Nepal,Bangladesh,Zahur Ahmed Chowdhury Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,126,5,132,2
T20,Netherlands,Zimbabwe,Sylhet Stadium,Bangladesh,Netherlands,bat,Zimbabwe,140,5,146,5
T20,U.A.E.,Ireland,Sylhet Stadium,Bangladesh,Ireland,bowl,Ireland,123,6,103,3
T20,Nepal,Afghanistan,Zahur Ahmed Chowdhury Stadium,Bangladesh,Afghanistan,bowl,Nepal,141,5,132,8
T20,Bangladesh,Hong Kong,Zahur Ahmed Chowdhury Stadium,Bangladesh,Hong Kong,bowl,Hong Kong,108,10,114,8
T20,U.A.E.,Zimbabwe,Sylhet Stadium,Bangladesh,Zimbabwe,bowl,Zimbabwe,116,9,118,5
T20,Ireland,Netherlands,Sylhet Stadium,Bangladesh,Netherlands,bowl,Netherlands,189,4,193,4
T20,Pakistan,India,Shere Bangla National Stadium,Bangladesh,India,bowl,India,130,7,131,3
T20,Sri Lanka,South Africa,Zahur Ahmed Chowdhury Stadium,Bangladesh,Sri Lanka,bat,Sri Lanka,165,7,160,8
T20,England,New Zealand,Zahur Ahmed Chowdhury Stadium,Bangladesh,New Zealand,bowl,New Zealand,172,6,52,1
T20,Pakistan,Australia,Shere Bangla National Stadium,Bangladesh,Australia,bowl,Pakistan,191,5,175,10
T20,West Indies,India,Shere Bangla National Stadium,Bangladesh,India,bowl,India,129,7,130,3
T20,South Africa,New Zealand,Zahur Ahmed Chowdhury Stadium,Bangladesh,New Zealand,bowl,South Africa,170,6,168,8
T20,Netherlands,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Bangladesh,Sri Lanka,bowl,Sri Lanka,39,10,40,1
T20,West Indies,Bangladesh,Shere Bangla National Stadium,Bangladesh,Bangladesh,bowl,West Indies,171,7,98,10
T20,South Africa,Netherlands,Zahur Ahmed Chowdhury Stadium,Bangladesh,Netherlands,bowl,South Africa,145,9,139,10
T20,Sri Lanka,England,Zahur Ahmed Chowdhury Stadium,Bangladesh,England,bowl,England,189,4,190,4
T20,Australia,West Indies,Shere Bangla National Stadium,Bangladesh,Australia,bat,West Indies,178,8,179,4
T20,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,India,bowl,India,138,7,141,2
T20,Netherlands,New Zealand,Zahur Ahmed Chowdhury Stadium,Bangladesh,New Zealand,bowl,New Zealand,151,4,152,4
T20,South Africa,England,Zahur Ahmed Chowdhury Stadium,Bangladesh,England,bowl,South Africa,196,5,193,7
T20,Pakistan,Bangladesh,Shere Bangla National Stadium,Bangladesh,Pakistan,bat,Pakistan,190,5,140,7
T20,India,Australia,Shere Bangla National Stadium,Bangladesh,Australia,bowl,India,159,7,86,10
T20,Netherlands,England,Zahur Ahmed Chowdhury Stadium,Bangladesh,England,bowl,Netherlands,133,5,88,10
T20,Sri Lanka,New Zealand,Zahur Ahmed Chowdhury Stadium,Bangladesh,New Zealand,bowl,Sri Lanka,119,10,60,9
T20,Bangladesh,Australia,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Australia,153,5,158,3
T20,West Indies,Pakistan,Shere Bangla National Stadium,Bangladesh,West Indies,bat,West Indies,166,6,82,10
T20,Sri Lanka,West Indies,Shere Bangla National Stadium,Bangladesh,Sri Lanka,bat,Sri Lanka,160,6,80,4
T20,South Africa,India,Shere Bangla National Stadium,Bangladesh,South Africa,bat,India,172,4,176,4
T20,India,Sri Lanka,Shere Bangla National Stadium,Bangladesh,Sri Lanka,bowl,Sri Lanka,130,4,134,4
T20,Sri Lanka,England,Kennington Oval,England,England,bowl,Sri Lanka,183,7,174,7
T20,West Indies,New Zealand,Windsor Park,West Indies,New Zealand,bowl,New Zealand,132,8,117,4
T20,West Indies,New Zealand,Windsor Park,West Indies,New Zealand,bowl,West Indies,165,6,126,10
T20,Bangladesh,West Indies,Warner Park,West Indies,Bangladesh,bat,0,31,0,0,0
T20,England,India,Edgbaston,England,England,bat,England,180,7,177,5
T20,Pakistan,Australia,Dubai International Cricket Stadium,United Arab Emirates,Pakistan,bat,Australia,96,9,97,4
T20,Australia,South Africa,Adelaide Oval,Australia,Australia,bat,South Africa,144,6,145,3
T20,South Africa,Australia,Melbourne Cricket Ground,Australia,South Africa,bat,Australia,101,7,102,3
T20,South Africa,Australia,Stadium Australia,Australia,Australia,bowl,Australia,145,6,146,8
T20,Nepal,Hong Kong,P Sara Oval,Sri Lanka,Hong Kong,bowl,Hong Kong,72,10,73,8
T20,New Zealand,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,Pakistan,bowl,Pakistan,135,7,140,3
T20,New Zealand,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,Pakistan,bowl,New Zealand,144,8,127,10
T20,South Africa,West Indies,Newlands,South Africa,South Africa,bat,West Indies,165,4,168,6
T20,South Africa,West Indies,New Wanderers Stadium,South Africa,West Indies,bowl,West Indies,231,7,236,6
T20,South Africa,West Indies,Kingsmead,South Africa,West Indies,bowl,South Africa,195,3,126,10
T20,Pakistan,Bangladesh,Shere Bangla National Stadium,Bangladesh,Pakistan,bat,Bangladesh,141,5,143,3
T20,Zimbabwe,Pakistan,Gaddafi Stadium,Pakistan,Zimbabwe,bat,Pakistan,172,6,173,5
T20,Zimbabwe,Pakistan,Gaddafi Stadium,Pakistan,Zimbabwe,bat,Pakistan,175,3,176,8
T20,Ireland,Scotland,Bready Cricket Club,Ireland,Ireland,bat,Scotland,146,5,150,4
T20,Ireland,Scotland,Bready Cricket Club,Ireland,Scotland,0,0,0,0,0,0
T20,Ireland,Scotland,Bready Cricket Club,Ireland,Scotland,bowl,Scotland,166,6,167,4
T20,Ireland,Scotland,Bready Cricket Club,Ireland,Ireland,0,0,0,0,0,0
T20,England,New Zealand,Old Trafford,England,England,bat,England,191,7,135,10
T20,Netherlands,Nepal,VRA Ground,Netherlands,Netherlands,bat,Netherlands,134,5,116,7
T20,Netherlands,Nepal,VRA Ground,Netherlands,Nepal,bowl,Netherlands,172,4,69,10
T20,Netherlands,Nepal,Hazelaarweg,Netherlands,Netherlands,bat,Netherlands,149,6,131,9
T20,Netherlands,Nepal,Hazelaarweg,Netherlands,Netherlands,bat,Nepal,139,7,141,7
T20,South Africa,Bangladesh,Shere Bangla National Stadium,Bangladesh,South Africa,bat,South Africa,148,4,96,10
T20,South Africa,Bangladesh,Shere Bangla National Stadium,Bangladesh,South Africa,bat,South Africa,169,4,138,10
T20,U.A.E.,Scotland,Grange Cricket Club Ground,Scotland,Scotland,bowl,Scotland,109,10,110,1
T20,Afghanistan,Netherlands,Grange Cricket Club Ground,Scotland,Netherlands,bowl,Afghanistan,162,7,130,10
T20,U.A.E.,Afghanistan,Grange Cricket Club Ground,Scotland,U.A.E.,bat,Afghanistan,164,6,168,2
T20,Netherlands,Scotland,Grange Cricket Club Ground,Scotland,Netherlands,bat,Netherlands,191,6,159,10
T20,U.A.E.,Netherlands,Grange Cricket Club Ground,Scotland,Netherlands,bowl,Netherlands,119,7,125,3
T20,Afghanistan,Scotland,Grange Cricket Club Ground,Scotland,Afghanistan,bat,Afghanistan,210,5,173,10
T20,Nepal,Ireland,Civil Service Cricket Club,Ireland,Ireland,bowl,Ireland,53,10,54,2
T20,Ireland,P.N.G.,Civil Service Cricket Club,Ireland,Ireland,bat,P.N.G.,123,9,124,8
T20,Nepal,Hong Kong,Civil Service Cricket Club,Ireland,Hong Kong,bowl,Hong Kong,109,10,110,5
T20,Nepal,P.N.G.,The Village,Ireland,P.N.G.,bowl,P.N.G.,93,10,99,2
T20,India,Zimbabwe,Harare Sports Club,Zimbabwe,India,bat,India,178,5,124,7
T20,Hong Kong,Ireland,The Village,Ireland,Ireland,bowl,Hong Kong,129,8,124,8
T20,Zimbabwe,India,Harare Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,145,7,135,9
T20,Afghanistan,Hong Kong,The Village,Ireland,Afghanistan,bat,Hong Kong,161,7,162,5
T20,P.N.G.,Afghanistan,The Village,Ireland,P.N.G.,bat,Afghanistan,127,6,128,4
T20,Hong Kong,Scotland,The Village,Ireland,Scotland,bowl,Scotland,116,10,117,5
T20,Oman,Afghanistan,Clontarf Cricket Club Ground,Ireland,Afghanistan,bowl,Afghanistan,127,9,130,5
T20,Ireland,Netherlands,The Village,Ireland,Netherlands,bowl,Netherlands,128,10,129,5
T20,Pakistan,Sri Lanka,R Premadasa Stadium,Sri Lanka,Pakistan,bat,Pakistan,175,5,146,7
T20,Sri Lanka,Pakistan,R Premadasa Stadium,Sri Lanka,Sri Lanka,bat,Pakistan,172,7,174,9
T20,New Zealand,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,New Zealand,198,5,118,8
T20,New Zealand,South Africa,Kingsmead,South Africa,South Africa,bowl,South Africa,151,8,152,4
T20,New Zealand,South Africa,SuperSport Park,South Africa,New Zealand,bat,New Zealand,177,7,145,8
T20,England,Australia,Sophia Gardens,England,Australia,bowl,England,182,5,177,8
T20,Pakistan,Zimbabwe,Harare Sports Club,Zimbabwe,Pakistan,bat,Pakistan,136,8,123,9
T20,Pakistan,Zimbabwe,Harare Sports Club,Zimbabwe,Pakistan,bat,Pakistan,136,6,121,7
T20,India,South Africa,Himachal Pradesh Cricket Association Stadium,India,South Africa,bowl,South Africa,199,5,200,3
T20,India,South Africa,Barabati Stadium,India,South Africa,bowl,South Africa,92,10,96,4
T20,Zimbabwe,Afghanistan,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Afghanistan,153,5,154,4
T20,Zimbabwe,Afghanistan,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Afghanistan,190,7,191,5
T20,Sri Lanka,West Indies,Pallekele International Cricket Stadium,Sri Lanka,West Indies,bowl,Sri Lanka,215,3,185,10
T20,West Indies,Sri Lanka,R Premadasa Stadium,Sri Lanka,West Indies,bat,West Indies,162,6,139,10
T20,India,Australia,Adelaide Oval,Australia,Australia,bowl,India,188,3,151,10
T20,Zimbabwe,Bangladesh,Shere Bangla National Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,131,10,136,6
T20,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Zimbabwe,135,9,136,7
T20,Hong Kong,Oman,Sheikh Zayed Stadium,United Arab Emirates,Oman,bowl,Oman,106,9,107,4
T20,Oman,U.A.E.,Sheikh Zayed Stadium,United Arab Emirates,U.A.E.,bowl,U.A.E.,133,8,134,3
T20,Oman,Hong Kong,Sheikh Zayed Stadium,United Arab Emirates,Hong Kong,bowl,Oman,131,6,127,10
T20,Oman,Hong Kong,Sheikh Zayed Stadium,United Arab Emirates,Hong Kong,bowl,Hong Kong,149,4,155,2
T20,England,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,England,bat,England,160,5,146,10
T20,England,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,England,bat,England,172,8,169,8
T20,Afghanistan,Hong Kong,Sheikh Zayed Stadium,United Arab Emirates,Afghanistan,bat,Hong Kong,162,6,166,6
T20,Afghanistan,Oman,Sheikh Zayed Stadium,United Arab Emirates,Oman,bowl,Afghanistan,159,8,132,10
T20,Afghanistan,Oman,Sheikh Zayed Stadium,United Arab Emirates,Oman,bowl,Afghanistan,160,4,148,8
T20,England,Pakistan,Sharjah Cricket Stadium,United Arab Emirates,England,bat,0,154,8,154,7
T20,New Zealand,Sri Lanka,Bay Oval,New Zealand,Sri Lanka,bowl,New Zealand,182,4,179,9
T20,Afghanistan,Zimbabwe,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,187,7,182,7
T20,Sri Lanka,New Zealand,Eden Park,New Zealand,New Zealand,bowl,New Zealand,142,8,147,1
