Match Format,Team1 Name,Team2 Name,Match Venue (Stadium),Match Venue (Country),Toss Winner,Toss Winner Choice,Match Winner,Team1 Runs Scored,Team1 Wickets Fell,Team2 Runs Scored,Team2 Wickets Fell
ODI,Sri Lanka,Bangladesh,Sinhalese Sports Club Ground,Sri Lanka,Bangladesh,bowl,Sri Lanka,296,4,193,8
ODI,Bangladesh,India,Sinhalese Sports Club Ground,Sri Lanka,India,bowl,India,130,8,132,1
ODI,India,Sri Lanka,R Premadasa Stadium,Sri Lanka,India,bat,Sri Lanka,239,7,240,2
ODI,Sri Lanka,India,R Premadasa Stadium,Sri Lanka,India,bowl,Sri Lanka,302,4,300,7
ODI,India,Sri Lanka,R Premadasa Stadium,Sri Lanka,Sri Lanka,bowl,Sri Lanka,238,10,241,3
ODI,India,Sri Lanka,Sinhalese Sports Club Ground,Sri Lanka,Sri Lanka,bowl,0,291,9,132,6
ODI,Sri Lanka,India,Sinhalese Sports Club Ground,Sri Lanka,India,bowl,Sri Lanka,264,10,255,8
ODI,India,Pakistan,Toronto Cricket,Canada,Pakistan,bowl,India,208,10,188,10
ODI,Pakistan,India,Toronto Cricket,Canada,Pakistan,bat,India,116,10,117,3
ODI,Pakistan,India,Toronto Cricket,Canada,India,bowl,0,169,3,0,0
ODI,India,Pakistan,Toronto Cricket,Canada,Pakistan,bowl,India,182,6,148,10
ODI,India,Pakistan,Toronto Cricket,Canada,Pakistan,bowl,Pakistan,250,5,251,5
ODI,India,Pakistan,Niaz Stadium,Pakistan,India,bat,Pakistan,170,10,171,5
ODI,Pakistan,India,National Stadium,Pakistan,Pakistan,bat,India,265,4,266,6
ODI,Zimbabwe,New Zealand,Queens Sports Club,Zimbabwe,Zimbabwe,bat,0,233,8,233,9
ODI,India,Pakistan,Gaddafi Stadium,Pakistan,Pakistan,bowl,Pakistan,216,10,219,1
ODI,New Zealand,Zimbabwe,Harare Sports Club,Zimbabwe,New Zealand,bat,Zimbabwe,185,7,188,7
ODI,New Zealand,Zimbabwe,Harare Sports Club,Zimbabwe,New Zealand,bat,New Zealand,294,7,211,10
ODI,Kenya,Bangladesh,Gymkhana Club Ground,Kenya,Bangladesh,bowl,Kenya,347,3,197,9
ODI,Zimbabwe,Bangladesh,Gymkhana Club Ground,Kenya,Zimbabwe,bat,Zimbabwe,305,4,257,10
ODI,Kenya,Zimbabwe,Gymkhana Club Ground,Kenya,Kenya,bat,Zimbabwe,249,8,244,4
ODI,Zimbabwe,Bangladesh,Aga Khan Sports Club Ground,Kenya,Zimbabwe,bat,Zimbabwe,284,10,92,10
ODI,Bangladesh,Kenya,Aga Khan Sports Club Ground,Kenya,Bangladesh,bat,Kenya,100,10,102,2
ODI,Kenya,Zimbabwe,Aga Khan Sports Club Ground,Kenya,Zimbabwe,bowl,Zimbabwe,207,9,210,3
ODI,Zimbabwe,Kenya,Gymkhana Club Ground,Kenya,Zimbabwe,bat,Zimbabwe,281,8,172,7
ODI,Zimbabwe,Kenya,Gymkhana Club Ground,Kenya,Zimbabwe,bat,Zimbabwe,272,6,190,10
ODI,West Indies,Sri Lanka,Gaddafi Stadium,Pakistan,Sri Lanka,bowl,Sri Lanka,237,8,240,3
ODI,South Africa,Pakistan,Gaddafi Stadium,Pakistan,Pakistan,bowl,South Africa,271,10,262,9
ODI,West Indies,South Africa,Gaddafi Stadium,Pakistan,South Africa,bowl,South Africa,293,8,297,5
ODI,West Indies,Pakistan,Gaddafi Stadium,Pakistan,Pakistan,bowl,Pakistan,215,7,219,2
ODI,Pakistan,Sri Lanka,Gaddafi Stadium,Pakistan,Sri Lanka,bowl,Sri Lanka,280,10,281,2
ODI,South Africa,Sri Lanka,Gaddafi Stadium,Pakistan,Sri Lanka,bowl,South Africa,311,9,245,9
ODI,Sri Lanka,South Africa,Gaddafi Stadium,Pakistan,South Africa,bowl,South Africa,209,7,210,6
ODI,South Africa,Australia,Sydney Cricket Ground,Australia,South Africa,bat,South Africa,200,10,133,10
ODI,New Zealand,South Africa,Adelaide Oval,Australia,South Africa,bowl,New Zealand,224,6,177,10
ODI,New Zealand,Australia,Adelaide Oval,Australia,New Zealand,bat,Australia,260,7,263,7
ODI,South Africa,Australia,Melbourne Cricket Ground,Australia,South Africa,bat,South Africa,170,8,125,10
ODI,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,Pakistan,bowl,Pakistan,272,4,276,6
ODI,South Africa,New Zealand,Bellerive Oval,Australia,South Africa,bat,South Africa,174,9,173,7
ODI,England,India,Sharjah Cricket Association Stadium,United Arab Emirates,India,bowl,England,250,10,243,10
ODI,West Indies,Pakistan,Sharjah Cricket Association Stadium,United Arab Emirates,West Indies,bat,West Indies,275,7,232,10
ODI,West Indies,England,Sharjah Cricket Association Stadium,United Arab Emirates,West Indies,bat,England,197,7,198,6
ODI,India,Pakistan,Sharjah Cricket Association Stadium,United Arab Emirates,India,bat,Pakistan,239,7,243,6
ODI,England,Pakistan,Sharjah Cricket Association Stadium,United Arab Emirates,England,bat,England,215,9,207,10
ODI,West Indies,India,Sharjah Cricket Association Stadium,United Arab Emirates,India,bowl,West Indies,229,6,188,10
ODI,New Zealand,Australia,Melbourne Cricket Ground,Australia,New Zealand,bat,Australia,141,10,142,4
ODI,West Indies,England,Sharjah Cricket Association Stadium,United Arab Emirates,West Indies,bat,England,235,7,239,7
ODI,Sri Lanka,India,Nehru Stadium,India,India,bowl,India,172,9,173,3
ODI,Sri Lanka,India,Nehru Stadium,India,Sri Lanka,bat,0,17,1,0,0
ODI,India,Sri Lanka,Nehru Stadium,India,India,bat,Sri Lanka,228,6,229,5
ODI,South Africa,New Zealand,Brisbane Cricket Ground,Australia,South Africa,bat,South Africa,300,6,298,9
ODI,Bangladesh,India,National Stadium,Bangladesh,India,bowl,India,190,10,191,6
ODI,Australia,South Africa,Brisbane Cricket Ground,Australia,Australia,bat,South Africa,235,8,236,5
ODI,India,Pakistan,National Stadium,Bangladesh,Pakistan,bowl,India,245,7,227,9
ODI,Bangladesh,Pakistan,National Stadium,Bangladesh,Pakistan,bowl,Pakistan,134,10,136,1
ODI,Australia,New Zealand,Sydney Cricket Ground,Australia,Australia,bat,Australia,250,10,119,10
ODI,Pakistan,India,National Stadium,Bangladesh,Pakistan,bat,India,212,8,213,2
ODI,India,Pakistan,National Stadium,Bangladesh,India,bat,Pakistan,189,10,193,4
ODI,South Africa,New Zealand,Western Australia Cricket Association Ground,Australia,South Africa,bat,South Africa,233,7,166,10
ODI,Pakistan,India,National Stadium,Bangladesh,India,bowl,India,314,5,316,7
ODI,Australia,South Africa,Western Australia Cricket Association Ground,Australia,Australia,bat,South Africa,165,10,170,3
ODI,Australia,New Zealand,Melbourne Cricket Ground,Australia,Australia,bat,New Zealand,251,4,253,6
ODI,Zimbabwe,Sri Lanka,Sinhalese Sports Club Ground,Sri Lanka,Sri Lanka,bowl,Sri Lanka,207,10,210,5
ODI,South Africa,Australia,Melbourne Cricket Ground,Australia,South Africa,bat,South Africa,241,9,235,10
ODI,Zimbabwe,Sri Lanka,R Premadasa Stadium,Sri Lanka,Zimbabwe,bat,Sri Lanka,212,8,213,5
ODI,South Africa,Australia,Sydney Cricket Ground,Australia,South Africa,bat,Australia,228,6,229,3
ODI,Zimbabwe,Sri Lanka,Sinhalese Sports Club Ground,Sri Lanka,Zimbabwe,bat,Sri Lanka,281,6,286,6
ODI,Australia,South Africa,Sydney Cricket Ground,Australia,Australia,bat,Australia,247,7,233,10
ODI,New Zealand,Zimbabwe,WestpacTrust Park,New Zealand,New Zealand,bat,New Zealand,248,7,208,10
ODI,Zimbabwe,New Zealand,Basin Reserve,New Zealand,New Zealand,bowl,New Zealand,138,10,139,2
ODI,New Zealand,Australia,Lancaster Park,New Zealand,New Zealand,bat,Australia,212,7,215,3
ODI,Australia,New Zealand,Basin Reserve,New Zealand,Australia,bat,Australia,297,6,231,10
ODI,Australia,New Zealand,McLean Park,New Zealand,Australia,bat,New Zealand,236,10,240,3
ODI,New Zealand,Australia,Eden Park,New Zealand,Australia,bowl,New Zealand,223,7,193,10
ODI,Zimbabwe,New Zealand,Lancaster Park,New Zealand,New Zealand,bowl,Zimbabwe,228,7,227,9
ODI,Zimbabwe,New Zealand,McLean Park,New Zealand,Zimbabwe,bat,New Zealand,207,8,211,1
ODI,New Zealand,Zimbabwe,Eden Park,New Zealand,New Zealand,bat,New Zealand,231,9,229,9
ODI,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,Pakistan,bowl,Pakistan,236,6,237,6
ODI,England,West Indies,Kensington Oval,West Indies,West Indies,bowl,England,293,5,277,10
ODI,India,Australia,Nehru Stadium,India,India,bat,India,309,5,268,10
ODI,England,West Indies,Kensington Oval,West Indies,West Indies,bowl,West Indies,266,10,267,9
ODI,Australia,Zimbabwe,Sardar Patel Stadium,India,Australia,bat,Australia,252,7,239,10
ODI,South Africa,Pakistan,Kingsmead,South Africa,South Africa,bat,South Africa,280,4,228,10
ODI,England,West Indies,Arnos Vale Ground,West Indies,England,bat,West Indies,209,8,213,5
ODI,India,Zimbabwe,Indian Petrochemicals Corporation Limited Sports Complex Ground,India,Zimbabwe,bowl,India,274,5,261,10
ODI,South Africa,Sri Lanka,New Wanderers Stadium,South Africa,South Africa,bat,South Africa,266,8,209,10
ODI,England,West Indies,Arnos Vale Ground,West Indies,England,bat,West Indies,149,10,150,6
ODI,Australia,India,Green Park,India,Australia,bat,India,222,9,223,4
ODI,Sri Lanka,Pakistan,Kimberley Country Club,South Africa,Sri Lanka,bat,Pakistan,295,7,300,6
ODI,West Indies,England,Queen's Park Oval,West Indies,West Indies,bat,West Indies,302,5,245,10
ODI,India,Zimbabwe,Barabati Stadium,India,Zimbabwe,bowl,India,301,3,269,10
ODI,Pakistan,Sri Lanka,Boland Bank Park,South Africa,Pakistan,bat,Pakistan,249,10,139,10
ODI,Australia,Zimbabwe,Feroz Shah Kotla,India,Zimbabwe,bowl,Australia,294,3,278,9
ODI,Pakistan,South Africa,Buffalo Park,South Africa,South Africa,bowl,South Africa,250,8,254,7
ODI,South Africa,Sri Lanka,Crusaders Ground,South Africa,South Africa,bat,Sri Lanka,231,10,232,4
ODI,India,Australia,Feroz Shah Kotla,India,India,bat,Australia,227,10,231,6
ODI,Sri Lanka,Pakistan,Willowmoore Park,South Africa,Pakistan,bowl,Sri Lanka,288,10,173,10
ODI,Pakistan,South Africa,Centurion Park,South Africa,Pakistan,bat,South Africa,145,10,149,3
ODI,India,New Zealand,Sharjah Cricket Association Stadium,United Arab Emirates,India,bat,India,220,9,205,10
ODI,New Zealand,Australia,Sharjah Cricket Association Stadium,United Arab Emirates,New Zealand,bat,Australia,159,10,160,4
ODI,Sri Lanka,South Africa,Springbok Park,South Africa,South Africa,bowl,South Africa,105,10,106,5
ODI,Australia,India,Sharjah Cricket Association Stadium,United Arab Emirates,Australia,bat,Australia,264,9,206,10
ODI,India,New Zealand,Sharjah Cricket Association Stadium,United Arab Emirates,India,bat,New Zealand,181,10,183,6
ODI,Kenya,India,Eden Gardens,India,Kenya,bat,India,196,10,197,1
ODI,New Zealand,Australia,Sharjah Cricket Association Stadium,United Arab Emirates,New Zealand,bat,Australia,259,5,261,5
ODI,Australia,India,Sharjah Cricket Association Stadium,United Arab Emirates,Australia,bat,Australia,284,7,250,5
ODI,Pakistan,South Africa,Newlands,South Africa,South Africa,bowl,South Africa,114,10,115,1
ODI,Australia,India,Sharjah Cricket Association Stadium,United Arab Emirates,India,bowl,India,272,9,275,4
ODI,Bangladesh,India,Punjab Cricket Association Stadium,India,India,bowl,India,184,9,185,5
ODI,Kenya,Bangladesh,Lal Bahadur Shastri Stadium,India,Kenya,bat,Bangladesh,236,10,237,4
ODI,Kenya,India,M Chinnaswamy Stadium,India,India,bowl,India,223,9,224,6
ODI,England,South Africa,Kennington Oval,England,South Africa,bowl,South Africa,223,9,224,7
ODI,South Africa,England,Old Trafford,England,England,bowl,South Africa,226,9,194,10
ODI,Kenya,Bangladesh,MA Chidambaram Stadium,India,Kenya,bat,Kenya,226,8,198,10
ODI,South Africa,England,Headingley,England,South Africa,bat,England,205,8,206,3
ODI,Bangladesh,India,Wankhede Stadium,India,Bangladesh,bat,India,115,10,116,5
ODI,Kenya,India,Captain Roop Singh Stadium,India,Kenya,bat,Kenya,265,5,196,10
ODI,Sri Lanka,India,R Premadasa Stadium,Sri Lanka,Sri Lanka,bat,India,243,6,246,2
ODI,New Zealand,Sri Lanka,R Premadasa Stadium,Sri Lanka,New Zealand,bat,Sri Lanka,200,9,201,3
ODI,New Zealand,India,R Premadasa Stadium,Sri Lanka,India,bowl,0,219,8,131,2
ODI,Sri Lanka,India,Sinhalese Sports Club Ground,Sri Lanka,India,bowl,Sri Lanka,171,8,163,10
ODI,New Zealand,India,Sinhalese Sports Club Ground,Sri Lanka,New Zealand,bat,0,128,5,0,0
ODI,Sri Lanka,New Zealand,Sinhalese Sports Club Ground,Sri Lanka,New Zealand,bowl,Sri Lanka,293,4,206,10
ODI,India,Sri Lanka,R Premadasa Stadium,Sri Lanka,India,bat,India,307,6,301,10
ODI,Sri Lanka,South Africa,Trent Bridge,England,South Africa,bowl,Sri Lanka,258,10,201,10
ODI,England,Sri Lanka,Lord's,England,Sri Lanka,bowl,England,247,10,211,10
ODI,South Africa,England,Edgbaston,England,South Africa,bat,South Africa,244,7,230,10
ODI,England,Sri Lanka,Lord's,England,England,bat,Sri Lanka,256,8,260,5
ODI,Pakistan,India,Toronto Cricket,Canada,India,bowl,India,189,9,193,4
ODI,Pakistan,India,Toronto Cricket,Canada,India,bowl,Pakistan,246,9,195,10
ODI,Pakistan,India,Toronto Cricket,Canada,India,bowl,Pakistan,257,5,180,10
ODI,Pakistan,India,Toronto Cricket,Canada,India,bowl,Pakistan,316,6,182,10
ODI,India,Pakistan,Toronto Cricket,Canada,India,bat,Pakistan,256,9,258,5
ODI,Zimbabwe,India,Queens Sports Club,Zimbabwe,India,bowl,India,213,10,216,2
ODI,Zimbabwe,India,Queens Sports Club,Zimbabwe,India,bowl,India,235,7,236,2
ODI,Zimbabwe,India,Harare Sports Club,Zimbabwe,India,bowl,Zimbabwe,259,5,222,10
ODI,Zimbabwe,New Zealand,Bangabandhu National Stadium,Bangladesh,Zimbabwe,bat,New Zealand,258,7,260,5
ODI,England,South Africa,Bangabandhu National Stadium,Bangladesh,England,bat,South Africa,281,7,283,4
ODI,New Zealand,Sri Lanka,Bangabandhu National Stadium,Bangladesh,Sri Lanka,bowl,Sri Lanka,188,10,191,5
ODI,India,Australia,Bangabandhu National Stadium,Bangladesh,Australia,bowl,India,307,8,263,10
ODI,West Indies,Pakistan,Bangabandhu National Stadium,Bangladesh,West Indies,bat,West Indies,289,9,259,9
ODI,South Africa,Sri Lanka,Bangabandhu National Stadium,Bangladesh,Sri Lanka,bowl,South Africa,240,7,132,9
ODI,India,West Indies,Bangabandhu National Stadium,Bangladesh,India,bat,West Indies,242,6,245,4
ODI,West Indies,South Africa,Bangabandhu National Stadium,Bangladesh,South Africa,bowl,South Africa,245,10,248,6
ODI,Australia,Pakistan,National Stadium,Pakistan,Pakistan,bowl,Australia,324,8,238,10
ODI,Sri Lanka,India,Sharjah Cricket Association Stadium,United Arab Emirates,India,bowl,India,245,7,248,7
ODI,Sri Lanka,Zimbabwe,Sharjah Cricket Association Stadium,United Arab Emirates,Zimbabwe,bowl,Zimbabwe,196,10,197,3
ODI,Pakistan,Australia,Arbab Niaz Stadium,Pakistan,Pakistan,bat,Australia,217,7,220,5
ODI,Zimbabwe,India,Sharjah Cricket Association Stadium,United Arab Emirates,India,bowl,India,196,10,197,3
ODI,India,Sri Lanka,Sharjah Cricket Association Stadium,United Arab Emirates,Sri Lanka,bowl,India,179,10,98,10
ODI,Pakistan,Australia,Gaddafi Stadium,Pakistan,Pakistan,bat,Australia,315,8,316,4
ODI,Zimbabwe,Sri Lanka,Sharjah Cricket Association Stadium,United Arab Emirates,Sri Lanka,bowl,Zimbabwe,259,7,235,10
ODI,Zimbabwe,India,Sharjah Cricket Association Stadium,United Arab Emirates,India,bowl,Zimbabwe,205,7,192,10
ODI,Zimbabwe,India,Sharjah Cricket Association Stadium,United Arab Emirates,India,bowl,India,196,9,197,0
ODI,Zimbabwe,Pakistan,Jinnah Stadium,Pakistan,Pakistan,bowl,Pakistan,237,10,241,6
ODI,Pakistan,Zimbabwe,Sheikhupura Stadium,Pakistan,Zimbabwe,bowl,Zimbabwe,211,10,212,4
ODI,Pakistan,Zimbabwe,Rawalpindi Cricket Stadium,Pakistan,Zimbabwe,bowl,Pakistan,302,6,191,10
ODI,India,New Zealand,Owen Delany Park,New Zealand,India,bat,New Zealand,257,5,200,5
ODI,England,Australia,Brisbane Cricket Ground,Australia,England,bat,England,178,8,145,9
ODI,Sri Lanka,England,Brisbane Cricket Ground,Australia,Sri Lanka,bat,England,207,7,208,6
ODI,New Zealand,India,McLean Park,New Zealand,India,bowl,India,213,10,214,8
ODI,Sri Lanka,Australia,Sydney Cricket Ground,Australia,Sri Lanka,bat,Australia,259,9,260,2
ODI,India,New Zealand,Basin Reserve,New Zealand,New Zealand,bowl,0,208,4,89,2
ODI,England,Australia,Melbourne Cricket Ground,Australia,England,bat,Australia,178,10,182,1
ODI,New Zealand,India,Eden Park,New Zealand,India,bowl,India,207,7,208,5
ODI,England,Australia,Sydney Cricket Ground,Australia,England,bat,England,282,4,275,6
ODI,New Zealand,India,Jade Stadium,New Zealand,India,bowl,New Zealand,300,8,230,10
ODI,Sri Lanka,England,Melbourne Cricket Ground,Australia,Sri Lanka,bat,England,186,10,189,3
ODI,Australia,Sri Lanka,Bellerive Oval,Australia,Sri Lanka,bowl,Sri Lanka,210,9,211,7
ODI,West Indies,South Africa,New Wanderers Stadium,South Africa,South Africa,bowl,South Africa,154,4,160,8
ODI,England,Sri Lanka,Adelaide Oval,Australia,Sri Lanka,bowl,Sri Lanka,302,3,303,9
ODI,Australia,Sri Lanka,Adelaide Oval,Australia,Sri Lanka,bowl,Australia,270,10,190,10
ODI,West Indies,South Africa,Buffalo Park,South Africa,South Africa,bowl,West Indies,292,9,249,10
ODI,Australia,England,Adelaide Oval,Australia,Australia,bat,Australia,239,8,223,10
ODI,South Africa,West Indies,Kingsmead,South Africa,South Africa,bat,South Africa,274,9,219,10
ODI,England,Sri Lanka,Western Australia Cricket Association Ground,Australia,Sri Lanka,bowl,England,227,7,99,10
ODI,South Africa,West Indies,Crusaders Ground,South Africa,West Indies,bowl,South Africa,278,6,179,10
ODI,Australia,Sri Lanka,Western Australia Cricket Association Ground,Australia,Sri Lanka,bowl,Australia,274,7,229,9
ODI,South Africa,West Indies,Newlands,South Africa,South Africa,bat,South Africa,221,8,132,10
ODI,Sri Lanka,England,Sydney Cricket Ground,Australia,England,bowl,Sri Lanka,181,7,170,9
ODI,England,Australia,Sydney Cricket Ground,Australia,England,bat,Australia,210,8,211,6
ODI,South Africa,West Indies,Springbok Park,South Africa,South Africa,bat,South Africa,273,10,159,10
ODI,Australia,Sri Lanka,Melbourne Cricket Ground,Australia,Australia,bat,Australia,310,8,267,10
ODI,South Africa,West Indies,SuperSport Centurion,South Africa,South Africa,bat,South Africa,226,8,176,10
ODI,Australia,England,Sydney Cricket Ground,Australia,Australia,bat,Australia,232,8,222,10
ODI,Australia,England,Melbourne Cricket Ground,Australia,Australia,bat,Australia,272,5,110,10
ODI,South Africa,New Zealand,Carisbrook,New Zealand,New Zealand,bowl,New Zealand,211,10,215,7
ODI,New Zealand,South Africa,Jade Stadium,New Zealand,New Zealand,bat,South Africa,220,9,224,3
ODI,South Africa,New Zealand,Eden Park,New Zealand,New Zealand,bowl,New Zealand,212,7,215,3
ODI,Pakistan,Bangladesh,Bangabandhu National Stadium,Bangladesh,Bangladesh,bowl,Pakistan,293,7,141,10
ODI,Pakistan,Sri Lanka,Keenan Stadium,India,Pakistan,bat,Pakistan,246,9,237,10
ODI,Zimbabwe,Kenya,Bangabandhu National Stadium,Bangladesh,Zimbabwe,bat,Zimbabwe,272,6,139,10
ODI,Bangladesh,Kenya,Bangabandhu National Stadium,Bangladesh,Bangladesh,bat,Kenya,213,10,215,2
ODI,Zimbabwe,Bangladesh,Bangabandhu National Stadium,Bangladesh,Zimbabwe,bat,Zimbabwe,310,6,184,10
ODI,India,Sri Lanka,Vidarbha Cricket Association Ground,India,Sri Lanka,bowl,India,287,4,207,10
ODI,Zimbabwe,Kenya,Bangabandhu National Stadium,Bangladesh,Zimbabwe,bat,Zimbabwe,280,6,216,8
ODI,Pakistan,India,Sawai Mansingh Stadium,India,Pakistan,bat,Pakistan,278,9,135,10
ODI,Kenya,Bangladesh,Bangabandhu National Stadium,Bangladesh,Kenya,bat,Kenya,231,10,158,10
ODI,New Zealand,South Africa,McLean Park,New Zealand,South Africa,bowl,0,257,8,10,0
ODI,Bangladesh,Zimbabwe,Bangabandhu National Stadium,Bangladesh,Bangladesh,bat,Zimbabwe,257,5,261,7
ODI,New Zealand,South Africa,McLean Park,New Zealand,South Africa,bowl,South Africa,191,10,194,8
ODI,South Africa,New Zealand,Eden Park,New Zealand,South Africa,bat,South Africa,290,5,147,10
ODI,Sri Lanka,Pakistan,Indira Priyadarshini Stadium,India,Sri Lanka,bat,Sri Lanka,253,8,241,10
ODI,Zimbabwe,Kenya,Bangabandhu National Stadium,Bangladesh,Zimbabwe,bat,Zimbabwe,325,6,123,9
ODI,South Africa,New Zealand,Basin Reserve,New Zealand,South Africa,bat,0,249,4,0,0
ODI,India,Sri Lanka,Nehru Stadium,India,Sri Lanka,bowl,India,286,6,235,10
ODI,India,Pakistan,Punjab Cricket Association Stadium,India,India,bat,Pakistan,196,10,197,3
ODI,Pakistan,India,M Chinnaswamy Stadium,India,Pakistan,bat,Pakistan,291,8,168,10
ODI,Pakistan,England,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan,bat,Pakistan,323,5,233,10
ODI,Pakistan,India,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan,bat,Pakistan,279,8,163,6
ODI,India,England,Sharjah Cricket Association Stadium,United Arab Emirates,India,bat,India,222,5,202,10
ODI,India,England,Sharjah Cricket Association Stadium,United Arab Emirates,India,bat,India,239,6,230,10
ODI,West Indies,Australia,Arnos Vale Ground,West Indies,Australia,bowl,West Indies,209,10,165,10
ODI,England,Pakistan,Sharjah Cricket Association Stadium,United Arab Emirates,England,bat,England,206,10,144,10
ODI,Pakistan,India,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan,bat,India,205,9,206,4
ODI,Australia,West Indies,Queen's Park (New),West Indies,Australia,bat,Australia,288,4,242,10
ODI,India,Pakistan,Sharjah Cricket Association Stadium,United Arab Emirates,India,bat,Pakistan,125,10,129,2
ODI,Australia,West Indies,Queen's Park Oval,West Indies,Australia,bat,West Indies,242,7,244,5
ODI,Australia,West Indies,Queen's Park Oval,West Indies,Australia,bat,Australia,189,9,169,10
ODI,West Indies,Australia,Bourda,West Indies,Australia,bowl,0,173,5,173,7
ODI,West Indies,Australia,Kensington Oval,West Indies,West Indies,bat,Australia,249,8,253,6
ODI,Australia,West Indies,Kensington Oval,West Indies,Australia,bat,West Indies,252,9,197,2
ODI,Sri Lanka,England,Lord's,England,England,bowl,England,204,10,207,2
ODI,India,South Africa,New County Ground,England,India,bat,South Africa,253,5,254,6
ODI,Kenya,Zimbabwe,County Ground,England,Zimbabwe,bowl,Zimbabwe,229,7,231,5
